input,output
25/11/1951,"November 25, 1951"
09/01/1904,1904-01-09
07/18/2083,18/07/2083
2048-06-20,06/20/2048
04/26/2084,26/04/2084
08/19/1916,"August 19, 1916"
1978-09-16,"September 16, 1978"
02/03/1923,03/02/1923
1949-07-13,07/13/1949
"April 24, 2056",04/24/2056
1989-03-18,18/03/1989
10/03/2083,03/10/2083
06/30/2096,2096-06-30
"July 08, 1985",1985-07-08
24/02/1994,1994-02-24
2041-05-27,27/05/2041
26/08/1917,08/26/1917
1910-03-17,03/17/1910
02/14/1959,1959-02-14
2092-03-17,"March 17, 2092"
21/05/1994,1994-05-21
10/09/2094,2094-10-09
06/19/2005,"June 19, 2005"
09/06/1934,"September 06, 1934"
16/04/1918,04/16/1918
08/12/1983,12/08/1983
"September 14, 1931",14/09/1931
02/03/1947,"February 03, 1947"
21/12/2068,"December 21, 2068"
"November 14, 1932",14/11/1932
08/29/1909,29/08/1909
"March 27, 1973",27/03/1973
24/01/2058,01/24/2058
1913-05-25,25/05/1913
2081-07-08,07/08/2081
25/01/1967,1967-01-25
01/27/2059,27/01/2059
2013-01-26,01/26/2013
06/02/1988,"February 06, 1988"
16/04/2049,"April 16, 2049"
08/04/1981,"August 04, 1981"
"November 18, 1957",1957-11-18
16/11/2041,"November 16, 2041"
1945-10-10,"October 10, 1945"
09/11/2056,2056-09-11
10/13/1943,"October 13, 1943"
06/10/2058,"October 06, 2058"
12/22/1974,22/12/1974
16/02/1911,1911-02-16
11/12/2017,2017-11-12
01/26/2035,26/01/2035
2052-08-15,08/15/2052
1921-02-26,26/02/1921
"January 05, 1922",1922-01-05
04/19/2007,2007-04-19
2072-06-27,06/27/2072
1951-01-06,06/01/1951
2051-01-14,"January 14, 2051"
08/23/2023,2023-08-23
05/11/1985,1985-11-05
"January 04, 1918",1918-01-04
16/07/1964,1964-07-16
"July 02, 1958",1958-07-02
07/04/1940,04/07/1940
"June 20, 2002",20/06/2002
11/03/2007,"November 03, 2007"
"June 16, 1950",1950-06-16
01/31/2087,31/01/2087
06/11/2061,2061-06-11
2084-05-12,12/05/2084
1984-10-20,10/20/1984
2062-06-02,06/02/2062
09/10/2066,2066-10-09
2001-11-13,11/13/2001
"February 11, 2069",2069-02-11
07/09/2035,2035-07-09
"April 10, 2026",2026-04-10
16/11/2000,11/16/2000
29/05/1932,05/29/1932
"February 13, 2026",13/02/2026
03/07/1979,07/03/1979
"May 08, 2052",08/05/2052
2036-05-23,"May 23, 2036"
1957-05-04,04/05/1957
"August 08, 1932",08/08/1932
01/12/2043,12/01/2043
18/08/2070,"August 18, 2070"
05/15/2034,2034-05-15
1942-01-09,01/09/1942
03/06/1931,"June 03, 1931"
1961-12-13,13/12/1961
04/25/2050,2050-04-25
09/08/2053,"September 08, 2053"
03/10/2074,10/03/2074
02/09/1908,1908-02-09
12/20/1961,1961-12-20
2057-04-12,12/04/2057
14/02/2020,02/14/2020
05/04/1997,1997-05-04
"November 03, 2089",2089-11-03
1924-09-08,09/08/1924
11/28/2092,28/11/2092
04/16/2006,16/04/2006
05/24/2075,24/05/2075
2068-12-09,09/12/2068
18/03/2021,"March 18, 2021"
"May 30, 1924",05/30/1924
16/11/1949,1949-11-16
09/04/1984,04/09/1984
08/12/1940,1940-08-12
07/09/1985,"September 07, 1985"
07/05/1961,"July 05, 1961"
"November 20, 1997",11/20/1997
"June 27, 1990",27/06/1990
"July 07, 1965",1965-07-07
16/08/2056,"August 16, 2056"
15/04/1910,1910-04-15
04/28/2002,28/04/2002
2023-02-21,21/02/2023
11/26/1922,"November 26, 1922"
04/21/2060,21/04/2060
"September 09, 1919",09/09/1919
"August 03, 1937",1937-08-03
30/07/2098,07/30/2098
09/22/2029,"September 22, 2029"
"August 10, 2039",10/08/2039
05/28/1995,"May 28, 1995"
"August 14, 2018",08/14/2018
"July 19, 2008",19/07/2008
27/11/2007,2007-11-27
"October 10, 2037",10/10/2037
"January 12, 1928",01/12/1928
18/03/1937,"March 18, 1937"
2089-10-25,25/10/2089
"June 22, 1904",06/22/1904
30/09/2074,2074-09-30
1980-05-18,18/05/1980
12/07/1935,1935-07-12
1975-03-25,"March 25, 1975"
"July 03, 1987",07/03/1987
"May 04, 2066",05/04/2066
02/25/1999,25/02/1999
14/06/1942,"June 14, 1942"
04/07/2084,2084-07-04
08/09/1955,"August 09, 1955"
"December 02, 2090",02/12/2090
"March 02, 2076",2076-03-02
2088-09-23,23/09/2088
"July 04, 1903",07/04/1903
23/06/1974,06/23/1974
11/01/2081,2081-11-01
1965-12-22,"December 22, 1965"
10/06/2028,"October 06, 2028"
29/09/1971,"September 29, 1971"
23/04/1934,"April 23, 1934"
17/04/1915,1915-04-17
"February 05, 2030",2030-02-05
"February 08, 2033",2033-02-08
02/18/1989,"February 18, 1989"
08/21/1923,21/08/1923
2006-10-16,16/10/2006
"May 26, 2099",26/05/2099
05/06/1963,06/05/1963
29/06/1994,"June 29, 1994"
"October 24, 2074",2074-10-24
"May 28, 1923",05/28/1923
08/26/2045,26/08/2045
1979-03-19,"March 19, 1979"
"December 12, 1980",1980-12-12
"November 14, 2043",11/14/2043
1999-04-05,04/05/1999
"June 09, 2017",2017-06-09
"February 18, 1999",18/02/1999
01/10/1957,1957-01-10
29/04/1976,"April 29, 1976"
11/22/1949,1949-11-22
"September 08, 1980",08/09/1980
19/02/2032,2032-02-19
01/14/1900,1900-01-14
1906-10-16,16/10/1906
04/08/1973,"August 04, 1973"
02/10/1980,10/02/1980
1987-12-22,22/12/1987
07/07/1958,07/07/1958
"January 10, 2058",10/01/2058
2091-04-30,30/04/2091
2035-03-29,"March 29, 2035"
1946-06-16,06/16/1946
10/28/2051,2051-10-28
07/28/1919,1919-07-28
05/15/1965,"May 15, 1965"
03/14/1916,"March 14, 1916"
02/11/1927,"February 11, 1927"
20/07/1960,1960-07-20
2082-08-05,05/08/2082
14/04/1931,"April 14, 1931"
08/02/1987,"February 08, 1987"
"September 30, 2035",09/30/2035
30/01/1912,01/30/1912
09/12/2092,"December 09, 2092"
"February 23, 1902",23/02/1902
17/08/2075,2075-08-17
"January 25, 1972",01/25/1972
02/22/2040,"February 22, 2040"
2082-03-01,03/01/2082
23/04/2097,04/23/2097
2068-03-11,11/03/2068
05/01/2015,2015-01-05
2011-08-26,"August 26, 2011"
11/13/1938,1938-11-13
05/06/1948,1948-05-06
02/24/1946,24/02/1946
12/08/1935,1935-08-12
2038-12-27,12/27/2038
29/05/2072,2072-05-29
15/01/1991,1991-01-15
20/08/1933,1933-08-20
"September 02, 1956",02/09/1956
2072-11-27,"November 27, 2072"
17/11/2096,"November 17, 2096"
09/07/2015,"September 07, 2015"
11/02/1909,1909-02-11
1940-11-20,20/11/1940
03/18/1933,"March 18, 1933"
2066-01-26,"January 26, 2066"
11/06/1945,06/11/1945
03/16/2055,2055-03-16
2007-03-29,03/29/2007
19/08/1983,"August 19, 1983"
2013-12-31,12/31/2013
08/11/2018,2018-08-11
"March 29, 1926",03/29/1926
08/07/2029,"July 08, 2029"
08/23/1972,"August 23, 1972"
2027-10-13,10/13/2027
06/13/1947,13/06/1947
"December 19, 1975",12/19/1975
10/31/1993,"October 31, 1993"
04/02/1997,"February 04, 1997"
07/03/2069,03/07/2069
"September 12, 2042",2042-09-12
"January 04, 1949",1949-01-04
1961-03-20,"March 20, 1961"
12/07/2029,2029-12-07
1997-11-06,11/06/1997
1977-02-16,16/02/1977
2051-05-13,"May 13, 2051"
1961-05-13,"May 13, 1961"
06/28/1901,28/06/1901
"August 29, 2078",29/08/2078
10/13/1972,"October 13, 1972"
04/16/2053,"April 16, 2053"
1966-10-03,03/10/1966
09/16/2044,2044-09-16
06/03/2063,2063-06-03
10/08/2001,2001-08-10
2015-11-10,"November 10, 2015"
"April 07, 2033",2033-04-07
20/10/2022,2022-10-20
24/05/2012,2012-05-24
"June 13, 1985",1985-06-13
08/14/1931,1931-08-14
1992-01-24,"January 24, 1992"
2063-08-20,08/20/2063
11/05/2043,05/11/2043
1981-11-13,13/11/1981
"June 16, 2068",2068-06-16
06/21/2008,21/06/2008
1950-11-20,20/11/1950
05/03/2070,2070-05-03
13/11/1976,11/13/1976
05/04/1929,1929-05-04
23/08/1958,"August 23, 1958"
02/04/1931,"April 02, 1931"
27/02/1980,"February 27, 1980"
"March 03, 2025",03/03/2025
08/29/2052,"August 29, 2052"
07/26/2025,"July 26, 2025"
07/10/1973,1973-07-10
2004-06-14,06/14/2004
07/10/1938,10/07/1938
08/04/1928,04/08/1928
2065-05-11,"May 11, 2065"
"May 27, 1969",05/27/1969
"October 30, 1933",1933-10-30
1956-01-08,"January 08, 1956"
03/20/2040,2040-03-20
"August 13, 1908",13/08/1908
05/01/2053,01/05/2053
07/15/2096,"July 15, 2096"
03/03/2033,"March 03, 2033"
28/08/1940,1940-08-28
10/04/1969,04/10/1969
04/12/1927,12/04/1927
06/09/1961,09/06/1961
1915-06-15,15/06/1915
"August 02, 2080",08/02/2080
"January 29, 2020",2020-01-29
"March 11, 2028",2028-03-11
1952-05-29,05/29/1952
2070-10-21,21/10/2070
06/08/1934,08/06/1934
06/11/2042,2042-11-06
03/21/2073,21/03/2073
04/23/1988,"April 23, 1988"
2073-12-31,31/12/2073
"May 30, 2093",30/05/2093
10/01/2051,2051-10-01
11/08/1970,08/11/1970
01/12/2063,"January 12, 2063"
05/08/1903,1903-05-08
"March 16, 2000",03/16/2000
"June 14, 1954",1954-06-14
1958-01-09,"January 09, 1958"
1909-04-05,"April 05, 1909"
19/02/1988,02/19/1988
02/09/2043,2043-02-09
03/08/1938,08/03/1938
10/17/2087,17/10/2087
11/05/2031,2031-05-11
"March 12, 1984",03/12/1984
27/11/2073,2073-11-27
"March 21, 2087",2087-03-21
2093-09-28,28/09/2093
"November 12, 1989",12/11/1989
"December 16, 2002",2002-12-16
1985-01-19,01/19/1985
1915-07-27,27/07/1915
"April 17, 2039",17/04/2039
"November 11, 2036",2036-11-11
07/08/2048,08/07/2048
"March 28, 1986",28/03/1986
"August 05, 2030",2030-08-05
02/01/1906,"January 02, 1906"
1936-12-19,19/12/1936
07/03/1945,1945-03-07
11/29/2077,2077-11-29
21/06/2050,06/21/2050
"October 25, 1988",10/25/1988
11/04/1906,"November 04, 1906"
13/06/1953,06/13/1953
08/20/2019,2019-08-20
10/05/1914,1914-10-05
2008-01-28,"January 28, 2008"
08/13/1970,"August 13, 1970"
03/07/1902,"July 03, 1902"
1915-08-21,08/21/1915
03/24/2066,"March 24, 2066"
2023-12-23,23/12/2023
"July 10, 2072",10/07/2072
"October 18, 1948",18/10/1948
07/31/1924,1924-07-31
"May 23, 1909",05/23/1909
11/20/2060,20/11/2060
"January 28, 1913",01/28/1913
31/08/2031,08/31/2031
1948-12-24,24/12/1948
07/29/1960,1960-07-29
"June 24, 2021",2021-06-24
1904-03-13,"March 13, 1904"
"June 25, 2074",06/25/2074
02/01/2065,2065-02-01
1981-06-04,"June 04, 1981"
03/27/1976,"March 27, 1976"
2020-09-21,09/21/2020
08/01/2064,01/08/2064
01/12/2085,12/01/2085
06/01/1910,"January 06, 1910"
29/01/1955,1955-01-29
10/12/2008,"December 10, 2008"
"November 11, 2011",11/11/2011
06/05/2051,05/06/2051
"June 17, 2023",17/06/2023
18/02/1939,"February 18, 1939"
17/11/2063,"November 17, 2063"
13/04/1976,04/13/1976
01/28/1995,"January 28, 1995"
07/29/1957,1957-07-29
1969-06-28,06/28/1969
05/30/1976,1976-05-30
08/11/2086,"November 08, 2086"
08/07/2061,2061-07-08
31/05/1920,1920-05-31
11/10/2010,2010-11-10
07/12/2078,2078-07-12
05/07/1932,"May 07, 1932"
"April 29, 2044",2044-04-29
07/19/2037,"July 19, 2037"
30/12/1916,12/30/1916
09/08/1961,1961-09-08
08/18/2000,"August 18, 2000"
06/05/1972,05/06/1972
11/09/1966,"September 11, 1966"
01/24/1967,"January 24, 1967"
08/14/2050,14/08/2050
28/01/1962,1962-01-28
01/16/2016,"January 16, 2016"
"July 16, 2089",2089-07-16
2092-01-24,"January 24, 2092"
06/12/2006,12/06/2006
11/16/1971,"November 16, 1971"
"December 10, 1969",1969-12-10
"October 06, 2001",10/06/2001
1965-04-15,15/04/1965
26/06/1981,06/26/1981
"September 19, 2092",09/19/2092
"February 10, 1931",10/02/1931
03/11/1993,11/03/1993
2093-02-28,28/02/2093
02/07/2081,2081-02-07
12/31/1912,"December 31, 1912"
"September 27, 1900",1900-09-27
1953-01-21,01/21/1953
01/11/1921,1921-01-11
07/16/2061,16/07/2061
"January 03, 1911",01/03/1911
03/17/2049,2049-03-17
"June 16, 1947",16/06/1947
2002-11-30,"November 30, 2002"
07/02/2035,"July 02, 2035"
"October 13, 1908",13/10/1908
02/15/2047,2047-02-15
"February 07, 2010",07/02/2010
2044-07-20,"July 20, 2044"
2099-01-07,"January 07, 2099"
2061-01-07,07/01/2061
"June 18, 2044",06/18/2044
13/08/1959,08/13/1959
1949-12-31,"December 31, 1949"
"February 10, 2008",10/02/2008
"January 07, 1975",1975-01-07
1944-12-01,12/01/1944
11/06/1923,06/11/1923
05/18/2096,2096-05-18
10/19/2053,"October 19, 2053"
06/05/2051,"May 06, 2051"
01/16/1977,1977-01-16
27/02/2017,"February 27, 2017"
07/13/1988,13/07/1988
08/16/1996,16/08/1996
07/28/2073,2073-07-28
24/01/2004,"January 24, 2004"
06/07/1900,07/06/1900
"January 05, 1968",01/05/1968
04/28/1981,1981-04-28
"May 15, 2003",15/05/2003
01/23/2046,23/01/2046
20/02/2082,"February 20, 2082"
19/03/2026,"March 19, 2026"
12/30/2068,2068-12-30
"December 23, 1994",23/12/1994
2033-11-11,11/11/2033
"March 25, 2014",25/03/2014
06/03/1902,"March 06, 1902"
1954-05-06,05/06/1954
12/30/2060,30/12/2060
17/02/2054,2054-02-17
1900-05-22,"May 22, 1900"
"October 14, 1946",1946-10-14
04/14/1927,14/04/1927
1945-04-07,04/07/1945
08/21/1931,"August 21, 1931"
09/05/1997,1997-05-09
1980-10-24,24/10/1980
"July 14, 2016",07/14/2016
11/15/1913,15/11/1913
04/07/1928,07/04/1928
04/03/1917,"March 04, 1917"
11/30/2010,2010-11-30
"March 25, 2082",2082-03-25
29/10/2021,2021-10-29
10/13/1917,1917-10-13
10/08/1996,08/10/1996
1982-08-26,26/08/1982
05/09/1964,"May 09, 1964"
"August 15, 2058",08/15/2058
1912-04-17,"April 17, 1912"
"November 04, 1941",04/11/1941
2009-12-23,23/12/2009
1912-02-06,"February 06, 1912"
2009-12-06,12/06/2009
"April 19, 2013",2013-04-19
08/17/2037,2037-08-17
2037-04-26,04/26/2037
"December 30, 1927",30/12/1927
29/12/1982,12/29/1982
22/05/2014,05/22/2014
24/05/1903,"May 24, 1903"
"August 11, 1923",08/11/1923
2089-01-07,01/07/2089
2038-12-20,"December 20, 2038"
"December 29, 1926",12/29/1926
1988-04-13,04/13/1988
"August 05, 2054",05/08/2054
23/07/1960,1960-07-23
"April 29, 1993",29/04/1993
1913-09-07,07/09/1913
"September 28, 2031",2031-09-28
2000-12-24,12/24/2000
"December 30, 1909",30/12/1909
"September 28, 2025",2025-09-28
"December 12, 2067",2067-12-12
28/07/1932,07/28/1932
"March 30, 1908",03/30/1908
2016-08-24,08/24/2016
12/08/2011,"August 12, 2011"
10/24/2003,"October 24, 2003"
"August 18, 2064",18/08/2064
26/10/1957,"October 26, 1957"
1946-08-31,"August 31, 1946"
1957-02-28,02/28/1957
"April 12, 1992",12/04/1992
"April 25, 1937",04/25/1937
1913-06-20,06/20/1913
11/24/1919,24/11/1919
06/02/2028,"February 06, 2028"
02/27/2054,27/02/2054
12/21/1950,"December 21, 1950"
"January 15, 1985",15/01/1985
12/26/1901,"December 26, 1901"
1960-05-30,05/30/1960
"October 09, 1942",10/09/1942
1978-09-19,"September 19, 1978"
"June 19, 1931",1931-06-19
12/03/2047,"March 12, 2047"
"July 27, 1946",27/07/1946
1993-06-27,06/27/1993
16/06/1990,06/16/1990
04/11/1996,11/04/1996
02/06/2026,2026-06-02
1963-12-22,"December 22, 1963"
11/04/2001,04/11/2001
2076-09-22,"September 22, 2076"
1922-05-06,05/06/1922
03/06/2057,2057-06-03
13/06/2004,"June 13, 2004"
29/08/1973,08/29/1973
"June 12, 1959",12/06/1959
2038-09-08,09/08/2038
"June 01, 1924",01/06/1924
"August 20, 1913",20/08/1913
"July 09, 2031",2031-07-09
12/21/1969,21/12/1969
"December 31, 1963",1963-12-31
19/08/2086,08/19/2086
"November 01, 1910",1910-11-01
08/30/2019,2019-08-30
2017-08-20,08/20/2017
1999-09-22,09/22/1999
30/08/1985,1985-08-30
1915-07-26,26/07/1915
"February 18, 2092",02/18/2092
2093-04-10,"April 10, 2093"
1934-10-21,21/10/1934
10/10/2013,"October 10, 2013"
2098-08-26,"August 26, 2098"
28/04/2041,"April 28, 2041"
07/12/2010,2010-12-07
1987-08-27,27/08/1987
13/02/1933,02/13/1933
1919-07-12,07/12/1919
31/07/1941,1941-07-31
03/08/2023,"March 08, 2023"
2012-04-29,29/04/2012
"May 21, 1994",21/05/1994
"August 19, 1902",1902-08-19
2051-05-09,05/09/2051
2095-05-10,"May 10, 2095"
02/01/2058,"February 01, 2058"
08/14/1979,1979-08-14
"November 03, 2069",03/11/2069
30/12/1966,1966-12-30
17/12/1990,12/17/1990
1954-10-02,"October 02, 1954"
"July 18, 1909",1909-07-18
02/01/2054,01/02/2054
2036-05-14,14/05/2036
"April 24, 2063",24/04/2063
2037-11-24,24/11/2037
"October 18, 2069",2069-10-18
2071-01-16,"January 16, 2071"
1973-01-02,01/02/1973
2067-01-29,29/01/2067
1971-12-19,19/12/1971
27/02/2015,02/27/2015
1972-02-22,02/22/1972
"April 17, 1962",04/17/1962
03/06/2011,"March 06, 2011"
12/29/1960,1960-12-29
2051-11-28,28/11/2051
04/04/1946,"April 04, 1946"
2038-01-17,17/01/2038
09/11/1926,11/09/1926
2039-01-26,01/26/2039
"February 16, 2015",16/02/2015
17/04/1940,04/17/1940
05/11/1924,"May 11, 1924"
04/04/1990,"April 04, 1990"
2085-03-01,03/01/2085
26/08/1911,1911-08-26
2035-10-17,17/10/2035
18/07/1999,07/18/1999
1942-11-25,25/11/1942
05/26/1911,"May 26, 1911"
2093-07-25,07/25/2093
1963-01-25,01/25/1963
08/09/1980,1980-09-08
"July 09, 2028",2028-07-09
07/15/1916,"July 15, 1916"
05/04/1987,1987-04-05
04/13/2079,13/04/2079
"August 24, 1934",24/08/1934
1998-04-28,"April 28, 1998"
"March 14, 2065",14/03/2065
1929-10-14,10/14/1929
12/01/1922,"January 12, 1922"
07/04/1925,04/07/1925
21/06/1990,"June 21, 1990"
03/05/1956,1956-03-05
09/04/1904,04/09/1904
"December 31, 1916",31/12/1916
16/01/1981,"January 16, 1981"
2013-01-01,"January 01, 2013"
"November 19, 2031",19/11/2031
1940-02-16,02/16/1940
14/02/2098,"February 14, 2098"
"May 16, 1964",16/05/1964
"January 26, 1966",1966-01-26
04/05/1903,1903-05-04
"September 18, 1945",18/09/1945
02/17/1980,1980-02-17
"October 12, 2065",12/10/2065
"February 17, 2065",02/17/2065
"January 16, 2084",2084-01-16
"July 24, 2014",24/07/2014
"April 21, 2054",04/21/2054
08/22/2035,22/08/2035
"May 17, 2093",05/17/2093
06/29/2035,"June 29, 2035"
06/07/1951,07/06/1951
1938-08-21,08/21/1938
02/26/1938,"February 26, 1938"
1910-07-01,01/07/1910
"July 14, 1943",07/14/1943
"September 01, 2074",2074-09-01
2036-09-19,09/19/2036
"August 28, 2079",08/28/2079
17/02/2026,02/17/2026
03/07/2020,2020-03-07
"April 29, 2031",2031-04-29
12/03/2062,03/12/2062
"June 19, 1951",1951-06-19
1961-07-12,12/07/1961
1974-09-10,10/09/1974
01/29/1991,29/01/1991
29/07/2004,2004-07-29
06/03/2069,"June 03, 2069"
"April 12, 2092",2092-04-12
"February 03, 2095",2095-02-03
09/11/2013,11/09/2013
"November 12, 1926",11/12/1926
15/05/1911,"May 15, 1911"
12/29/2073,2073-12-29
"May 25, 1991",05/25/1991
"May 06, 2036",2036-05-06
03/26/2002,26/03/2002
28/04/1982,04/28/1982
1989-06-17,"June 17, 1989"
"February 18, 1955",18/02/1955
1987-12-27,"December 27, 1987"
2066-10-27,10/27/2066
05/22/1929,"May 22, 1929"
"May 19, 2012",2012-05-19
11/04/2006,"November 04, 2006"
20/01/1999,"January 20, 1999"
2011-10-19,19/10/2011
11/02/1927,"February 11, 1927"
"March 24, 1966",03/24/1966
10/01/2038,2038-01-10
2060-12-15,"December 15, 2060"
20/11/2089,11/20/2089
1971-06-20,"June 20, 1971"
07/29/2067,2067-07-29
28/09/1950,1950-09-28
02/09/2079,2079-02-09
02/09/1968,1968-02-09
02/11/1914,1914-11-02
01/01/2020,2020-01-01
03/28/1998,"March 28, 1998"
2051-09-24,"September 24, 2051"
"May 09, 2041",09/05/2041
04/11/2082,2082-11-04
05/09/1963,09/05/1963
01/01/1984,"January 01, 1984"
09/25/2095,2095-09-25
"November 17, 1945",1945-11-17
07/01/2046,01/07/2046
05/10/2009,10/05/2009
"December 06, 1940",06/12/1940
29/11/1991,11/29/1991
01/04/2026,"January 04, 2026"
02/01/2074,01/02/2074
12/12/2012,"December 12, 2012"
1977-04-10,04/10/1977
"August 09, 1926",1926-08-09
"July 12, 2040",07/12/2040
07/15/1905,1905-07-15
03/02/2005,02/03/2005
1992-12-29,12/29/1992
04/04/2067,"April 04, 2067"
25/09/2056,09/25/2056
1974-09-08,09/08/1974
"August 09, 1957",08/09/1957
13/02/2071,02/13/2071
04/01/1960,01/04/1960
"March 06, 2026",03/06/2026
10/12/2081,2081-12-10
1902-07-03,"July 03, 1902"
23/10/2060,10/23/2060
10/04/2005,2005-04-10
"February 27, 2052",27/02/2052
01/04/2075,04/01/2075
01/07/2003,"July 01, 2003"
"February 21, 1983",02/21/1983
1968-06-09,"June 09, 1968"
2077-01-20,"January 20, 2077"
04/29/2065,2065-04-29
10/10/2033,10/10/2033
12/18/2012,2012-12-18
05/15/2016,"May 15, 2016"
1978-09-16,16/09/1978
31/10/2096,2096-10-31
20/08/1932,"August 20, 1932"
2059-03-16,03/16/2059
09/03/1917,1917-03-09
2015-04-08,"April 08, 2015"
"February 02, 1969",02/02/1969
24/12/2090,12/24/2090
24/04/1959,04/24/1959
"May 23, 1906",05/23/1906
12/08/1902,1902-12-08
"April 23, 2082",04/23/2082
"February 17, 2034",2034-02-17
"July 01, 2030",07/01/2030
21/07/1940,07/21/1940
03/06/2053,"June 03, 2053"
"June 19, 1944",06/19/1944
1904-07-10,07/10/1904
13/11/1994,11/13/1994
25/07/1946,"July 25, 1946"
"February 19, 2020",19/02/2020
15/09/2075,2075-09-15
03/25/1970,"March 25, 1970"
2007-05-07,07/05/2007
2012-09-04,04/09/2012
01/29/1927,"January 29, 1927"
1981-09-24,24/09/1981
2080-07-13,07/13/2080
21/07/2083,"July 21, 2083"
"October 23, 2039",2039-10-23
03/11/2011,2011-03-11
"May 18, 2039",05/18/2039
"January 05, 1968",1968-01-05
1924-04-04,"April 04, 1924"
"May 30, 2030",05/30/2030
07/30/2016,2016-07-30
2021-06-25,25/06/2021
2077-02-22,02/22/2077
"July 01, 2013",01/07/2013
28/03/2094,"March 28, 2094"
09/02/1961,1961-02-09
05/25/2088,25/05/2088
"July 21, 2090",21/07/2090
"February 06, 2011",2011-02-06
27/02/1949,02/27/1949
"November 03, 2068",11/03/2068
"January 25, 1960",01/25/1960
09/11/2047,2047-09-11
"July 20, 2073",07/20/2073
