input,output
31/01/2096,01/31/2096
26/07/2055,2055-07-26
02-07-2082,2082/07/02
27/10/1943,10/27/1943
"July 21, 1964",1964.07.21
01/04/2062,"April 01, 2062"
12.06.1939,1939/12/06
2074/09/15,15.09.2074
"December 12, 1953",1953.12.12
02.28.1994,1994.02.28
09.16.2055,2055/09/16
1976-08-18,08.18.1976
"September 22, 2080",22-09-2080
"May 27, 2064",2064-05-27
1993.10.27,1993-10-27
2059/03/28,03/28/2059
1964-01-29,01/29/1964
18.08.2059,2059/08/18
01.04.1979,04/01/1979
2001-01-06,01/06/2001
05/08/2004,2004/08/05
1929.05.01,"May 01, 1929"
1911/06/12,12/06/1911
10/25/1921,1921.10.25
04.06.2028,06.04.2028
07.07.2057,"July 07, 2057"
24-02-1929,02.24.1929
1969/06/04,1969-06-04
03/16/1947,1947/03/16
1979/01/17,17/01/1979
17-08-2011,17.08.2011
"November 30, 2085",11/30/2085
2043-04-03,"April 03, 2043"
2097/05/29,2097-05-29
"August 03, 2013",08.03.2013
1961-02-04,04.02.1961
1923.05.20,1923-05-20
1983/04/29,29/04/1983
2062-02-07,07/02/2062
01.04.1935,1935-04-01
06-11-2055,06.11.2055
09.01.2016,01/09/2016
12/16/1934,1934/12/16
2064/12/29,29-12-2064
2021-04-23,04/23/2021
1996/10/21,10/21/1996
02.05.2004,2004.05.02
06.05.2084,06/05/2084
1983.09.19,09/19/1983
08.19.1964,1964-08-19
1956-11-07,1956/11/07
02.06.1953,02-06-1953
08/05/2018,2018.08.05
16/06/2024,2024-06-16
03/06/2052,2052.03.06
02/26/2054,26.02.2054
"January 13, 1940",13/01/1940
17-01-1917,01.17.1917
22-09-2041,"September 22, 2041"
10.15.1956,15/10/1956
"March 26, 1925",1925/03/26
"February 01, 1998",1998/02/01
"March 26, 2076",2076-03-26
2059-11-21,2059.11.21
1940-11-18,18-11-1940
05/04/1993,"May 04, 1993"
30-09-1905,09/30/1905
1952/12/02,02/12/1952
19.02.2044,02/19/2044
1946/06/18,06.18.1946
09-05-1984,1984.05.09
01.03.1958,03/01/1958
05.23.1905,05/23/1905
10/05/1987,10-05-1987
2047/04/15,2047-04-15
1991/01/24,01/24/1991
03-01-1996,03/01/1996
06.03.1924,06/03/1924
2051/02/12,12-02-2051
04-08-1925,08.04.1925
1936.10.14,1936/10/14
10.04.1972,04.10.1972
1983.04.05,05/04/1983
24/02/1910,24.02.1910
07/30/1924,07.30.1924
06/12/1925,12.06.1925
1931/12/09,1931-12-09
"January 06, 1996",01.06.1996
22/06/1948,06.22.1948
04/01/2098,04-01-2098
2085-08-28,"August 28, 2085"
12/09/1912,09.12.1912
2013-03-02,2013.03.02
2046/03/02,02-03-2046
10.14.1911,10/14/1911
1934.07.07,07.07.1934
03/07/1947,03.07.1947
09.14.2073,2073-09-14
12.12.2029,12/12/2029
1975.09.23,23-09-1975
01.12.2079,2079.01.12
21/01/1912,1912-01-21
1904.09.01,1904/09/01
09/25/1972,25/09/1972
1993/07/15,15-07-1993
1927/12/25,1927.12.25
2029.06.07,07.06.2029
"June 28, 1971",28.06.1971
1941-11-11,11.11.1941
"February 10, 2058",2058-02-10
"June 29, 2024",2024-06-29
2037.07.11,11/07/2037
1972-05-13,1972.05.13
08.22.2090,"August 22, 2090"
1914.12.21,21.12.1914
"August 24, 2070",08/24/2070
2059/12/10,12/10/2059
1986/03/27,27.03.1986
1952.01.29,29-01-1952
13/12/1933,12/13/1933
2040-11-21,21/11/2040
04/14/1957,14.04.1957
"June 12, 2033",12.06.2033
"January 14, 1901",01/14/1901
2031/04/13,13/04/2031
1911/02/19,19-02-1911
1989/01/22,22.01.1989
15.01.1930,15-01-1930
04.12.1919,1919/12/04
1932.01.07,1932-01-07
15/12/2004,2004-12-15
2078.10.01,10.01.2078
01.07.2028,07/01/2028
07.06.1949,1949.07.06
12/17/2010,17.12.2010
24.03.2006,2006.03.24
28/08/1962,28-08-1962
02/06/2037,06/02/2037
1929.02.09,02.09.1929
2079.07.30,07.30.2079
1912-05-30,05/30/1912
2036.04.21,04/21/2036
04-06-2000,"June 04, 2000"
08.12.2062,2062/12/08
28.04.1977,04.28.1977
20-06-1919,20.06.1919
05-10-1961,10.05.1961
"March 23, 1966",23.03.1966
1949/05/03,03/05/1949
"April 04, 1918",04.04.1918
"October 27, 1939",27-10-1939
1938.12.25,12/25/1938
12.13.1906,1906-12-13
"March 03, 2005",2005-03-03
24-02-2011,2011-02-24
2030/11/07,2030-11-07
04.25.1934,"April 25, 1934"
09/26/1905,26.09.1905
10.10.1956,10/10/1956
05/09/1959,1959/09/05
1928.11.13,1928-11-13
23/08/1966,23-08-1966
07-08-2063,2063-08-07
12/31/2067,2067.12.31
2071/10/29,2071.10.29
"May 06, 1939",06-05-1939
2048-11-10,11.10.2048
03/06/1927,1927.03.06
"March 02, 2069",02/03/2069
14.10.2058,10.14.2058
"February 24, 1972",02/24/1972
14-03-1981,1981-03-14
05/09/2011,2011.05.09
1946-07-05,07/05/1946
2095/09/22,22-09-2095
1926-06-16,"June 16, 1926"
1938/04/22,04/22/1938
16/08/1975,08/16/1975
02.06.2080,06/02/2080
1971.04.25,25/04/1971
24-12-1944,1944-12-24
12.25.1921,12/25/1921
2055.01.01,01.01.2055
1931-10-30,1931.10.30
"July 11, 2041",11-07-2041
"February 20, 2056",2056/02/20
2017/01/02,2017-01-02
"November 17, 1914",1914-11-17
08.26.2004,08/26/2004
1991/11/24,24.11.1991
2067/02/26,"February 26, 2067"
07-05-2020,2020.05.07
04.09.1940,1940/09/04
04/08/1953,1953.04.08
06.07.1951,07.06.1951
14-02-2068,02/14/2068
03.25.2044,25/03/2044
06.13.2052,06/13/2052
02.08.2026,08.02.2026
05/20/1992,1992.05.20
07/07/1959,1959/07/07
"May 11, 2098",11/05/2098
28.02.1953,1953/02/28
16/10/1952,16.10.1952
2036/09/26,2036.09.26
23/05/2057,23.05.2057
25.01.2026,2026/01/25
1997-08-16,16/08/1997
08.16.2001,16.08.2001
10/12/1934,1934.10.12
1977/04/13,04.13.1977
08.28.2054,28.08.2054
16.06.1991,1991.06.16
04.27.2070,2070.04.27
30/04/2030,30.04.2030
2096/02/14,14-02-2096
03-12-2068,12.03.2068
11/26/1951,"November 26, 1951"
2082-07-06,07.06.2082
07/26/2098,2098/07/26
08.30.1985,30-08-1985
09-07-2031,07/09/2031
10.06.1924,1924.06.10
1994.08.03,03.08.1994
03/08/2028,2028/08/03
10.08.2022,2022.08.10
2000/01/18,2000.01.18
03.04.2038,2038.03.04
05/05/2063,2063.05.05
11/10/1979,1979-11-10
"November 20, 2034",2034.11.20
06.04.1987,06/04/1987
1978.01.23,23/01/1978
"November 13, 1981",1981.11.13
02.12.1919,1919-02-12
1939.04.13,04/13/1939
04-02-2033,2033-02-04
1974.01.19,01/19/1974
"January 24, 1946",01.24.1946
1919/01/03,"January 03, 1919"
1932/07/11,07/11/1932
10.20.2043,20.10.2043
"September 11, 1938",1938/09/11
09/23/2020,2020-09-23
1924.11.05,11.05.1924
19-05-1983,05.19.1983
14/04/1990,14.04.1990
2055-09-30,30-09-2055
10.06.2026,2026-06-10
10.13.1986,10/13/1986
"May 08, 2002",08/05/2002
10/21/2067,2067-10-21
2002-05-06,05/06/2002
2099.12.19,12.19.2099
2074.04.15,2074-04-15
2029/01/22,2029.01.22
2050.10.12,"October 12, 2050"
15-07-2091,15.07.2091
09/21/1928,21.09.1928
2068/08/15,15-08-2068
29/11/1908,11/29/1908
2033.01.19,2033-01-19
06.19.1904,06/19/1904
02.02.1961,1961-02-02
20/07/2078,07.20.2078
1929.05.17,17-05-1929
14.01.1901,14-01-1901
16-06-2025,2025.06.16
2087-08-17,17-08-2087
2020-08-25,2020/08/25
2060/01/18,01.18.2060
09.14.2085,14/09/2085
02.23.1976,1976.02.23
24/11/1957,1957-11-24
"January 04, 2049",01.04.2049
"October 27, 1929",27-10-1929
22.07.1909,"July 22, 1909"
2088-01-15,"January 15, 2088"
05.06.2060,06/05/2060
05.31.2030,2030/05/31
1929-11-06,1929.11.06
07.28.1983,1983.07.28
08.26.2097,26/08/2097
2055/10/26,2055.10.26
12.18.1934,1934/12/18
1929/01/07,07-01-1929
11.09.1970,"November 09, 1970"
05.04.2085,04.05.2085
06.26.2004,26-06-2004
"August 29, 2051",2051/08/29
"December 08, 1979",1979-12-08
20-11-2092,11.20.2092
2021/03/15,15.03.2021
1947.03.28,1947/03/28
2074.10.30,30-10-2074
08/09/1918,1918.09.08
1984/05/09,05/09/1984
12/26/2023,12.26.2023
21.10.2051,21-10-2051
2051-11-01,"November 01, 2051"
23-05-1958,1958/05/23
2034.06.29,06/29/2034
04/24/2052,24/04/2052
25/03/1993,03/25/1993
22-08-2033,"August 22, 2033"
1977.04.19,19/04/1977
1998/01/06,"January 06, 1998"
2029/06/23,23/06/2029
01/02/2037,02/01/2037
1961/06/16,1961.06.16
2035/05/27,05/27/2035
1923-05-09,05.09.1923
20-06-2024,2024/06/20
18.02.1977,1977-02-18
21/04/2089,21-04-2089
2094/02/26,26.02.2094
08/29/1922,08.29.1922
06-02-2058,02.06.2058
03/13/1957,13.03.1957
02.27.2078,2078-02-27
12.12.1946,1946-12-12
1917/11/22,22/11/1917
10/20/2053,2053/10/20
2072.06.08,08/06/2072
16-05-1972,05/16/1972
1968/08/19,1968-08-19
11/29/1912,"November 29, 1912"
03/25/1993,1993.03.25
10/18/2094,18.10.2094
24.07.2027,07.24.2027
24.11.1939,"November 24, 1939"
09.11.2040,2040-09-11
03-01-1985,03/01/1985
03/24/2000,"March 24, 2000"
1951/04/15,1951-04-15
1995.06.20,"June 20, 1995"
"January 28, 2007",28.01.2007
2008/12/19,19/12/2008
04.22.2076,2076/04/22
1954/12/07,07.12.1954
11-04-2071,11/04/2071
"January 22, 1906",01.22.1906
04/14/1925,1925-04-14
15/01/2008,"January 15, 2008"
"August 09, 2009",09.08.2009
01.11.2034,01/11/2034
01/05/2015,05-01-2015
26-04-1988,04/26/1988
2015/09/04,04-09-2015
07/09/2092,2092/07/09
17.09.2050,"September 17, 2050"
2047-02-02,2047/02/02
15/11/2097,15-11-2097
15-10-2032,15.10.2032
24-10-1928,1928/10/24
2078.11.12,12.11.2078
11-04-1968,11.04.1968
2085-11-04,04/11/2085
"October 28, 2079",10.28.2079
05/08/1929,05.08.1929
11.22.2065,22.11.2065
1985-09-18,18/09/1985
05/01/1926,01/05/1926
17/12/2007,17-12-2007
1930/01/05,"January 05, 1930"
1909-07-24,24/07/1909
2039.11.23,23/11/2039
2092-01-13,13/01/2092
02/21/2037,21/02/2037
2097-03-29,"March 29, 2097"
"February 12, 1915",02/12/1915
09/09/2000,09.09.2000
1923.03.01,03.01.1923
18-09-1920,09.18.1920
2022.05.17,"May 17, 2022"
29/08/2008,08/29/2008
1941.08.02,02/08/1941
18/12/1990,1990-12-18
2045.08.05,"August 05, 2045"
1970-01-25,25.01.1970
21/02/2025,2025/02/21
18/07/2088,18.07.2088
23-05-1971,1971/05/23
19-11-2099,11.19.2099
02-07-1910,1910.07.02
2010-02-01,02/01/2010
24.07.1992,07/24/1992
1924-09-27,09.27.1924
2083-08-31,31/08/2083
04.03.2040,03/04/2040
05/06/2085,2085-06-05
12.11.1930,"December 11, 1930"
09.07.1928,1928.09.07
2049.11.20,11/20/2049
20/06/1979,"June 20, 1979"
15/04/2053,15.04.2053
11.07.1930,1930-11-07
1947-11-07,07/11/1947
1904-01-28,01.28.1904
2018/08/15,2018.08.15
2039-02-01,01-02-2039
15/02/1962,1962-02-15
1951-01-05,01.05.1951
26-05-1905,"May 26, 1905"
2080.09.27,27/09/2080
1942.01.30,01/30/1942
16-08-2016,08.16.2016
22-08-2039,08.22.2039
02/03/1944,03/02/1944
10/08/2097,2097-10-08
"December 19, 1902",19/12/1902
12.11.2022,2022-11-12
1902.07.07,07.07.1902
24/10/1910,10.24.1910
1985.02.02,02.02.1985
1938.09.26,1938-09-26
"December 21, 1992",21.12.1992
1925-05-29,05/29/1925
08/05/2097,08-05-2097
11.07.1953,1953.07.11
2099-08-14,14.08.2099
17.11.1975,17/11/1975
03.09.2046,09/03/2046
10-07-2000,2000/07/10
13.05.1933,13/05/1933
2039/07/05,07.05.2039
2023/06/07,2023-06-07
1927-03-10,03/10/1927
12/12/2061,2061.12.12
"February 14, 2054",02.14.2054
2044.08.28,08.28.2044
08.14.2066,2066.08.14
1967/06/22,22/06/1967
28.10.1906,10/28/1906
01/14/1973,01.14.1973
"July 26, 2011",2011.07.26
"March 11, 2051",11/03/2051
2048/11/01,11.01.2048
12.09.2046,12/09/2046
1940.10.03,10/03/1940
01.22.1984,01/22/1984
08/03/1998,1998/03/08
17/01/2099,2099/01/17
"December 19, 2073",2073/12/19
"August 06, 1964",06/08/1964
05-01-1909,1909-01-05
05.10.1964,10.05.1964
25-05-2016,2016/05/25
07.05.1929,1929.05.07
2056-06-24,24.06.2056
2027.10.03,10.03.2027
05/16/2046,2046-05-16
1927.05.17,05.17.1927
07/26/2016,2016-07-26
09/22/1906,09.22.1906
"April 05, 2075",05.04.2075
18.02.1933,02.18.1933
15/09/1969,1969-09-15
12/09/1951,1951.09.12
1973-01-22,22.01.1973
01-08-2042,08.01.2042
"December 13, 2045",13.12.2045
1971.11.22,"November 22, 1971"
1966-06-27,27/06/1966
04/10/1952,1952-10-04
"August 15, 1982",15/08/1982
03.18.1944,1944/03/18
17-11-2014,11.17.2014
11.13.2042,2042-11-13
09-01-2000,"January 09, 2000"
31-05-1923,1923-05-31
29-10-1997,1997.10.29
2058.06.30,2058-06-30
20/10/2015,"October 20, 2015"
05/25/2073,25-05-2073
1916/07/24,24/07/1916
09.06.2025,06/09/2025
08/07/2000,07-08-2000
12.09.2004,2004.12.09
2006/02/28,2006-02-28
07/02/1952,07.02.1952
04/07/2019,07/04/2019
20.02.1983,02/20/1983
10.05.1962,10/05/1962
1997.07.28,"July 28, 1997"
1977.12.02,12/02/1977
2032-06-12,06/12/2032
09/14/2060,09.14.2060
2034-06-25,"June 25, 2034"
01/22/1931,22-01-1931
"March 05, 1915",05/03/1915
2087-10-06,"October 06, 2087"
1945-06-18,18.06.1945
2094.01.21,2094/01/21
2070/10/02,02/10/2070
2046-07-10,07/10/2046
08/22/2062,22/08/2062
1916-07-06,"July 06, 1916"
1998/01/21,"January 21, 1998"
2081-10-18,"October 18, 2081"
01.09.2020,2020/01/09
04/03/2075,2075.04.03
"February 15, 2028",2028.02.15
1984.08.09,1984-08-09
1983.04.13,13-04-1983
"May 15, 2081",15.05.2081
"December 14, 2000",12.14.2000
"July 10, 1954",10.07.1954
04.25.1984,04/25/1984
01/23/2072,2072-01-23
2008/10/01,01.10.2008
28/09/2012,28.09.2012
03.10.1984,03-10-1984
11.06.2051,11/06/2051
05/12/1909,12.05.1909
10.08.1970,1970/08/10
2097.12.26,12/26/2097
31.03.2009,31-03-2009
"June 23, 1954",23-06-1954
29-09-2025,2025/09/29
23/12/2056,"December 23, 2056"
"December 12, 2044",12.12.2044
10.29.1930,29.10.1930
01/05/2007,2007.05.01
22/02/2014,2014.02.22
06/07/2094,07-06-2094
06/20/1980,20/06/1980
27-03-2014,2014.03.27
29.11.2003,11.29.2003
02.13.1944,13-02-1944
1988-12-06,06.12.1988
25.01.1972,25/01/1972
2098.01.21,01.21.2098
03/18/2080,18.03.2080
1939.06.10,1939-06-10
01/18/2060,18/01/2060
04.09.2079,04/09/2079
17/06/2080,06.17.2080
1919-01-01,01/01/1919
2046-05-28,2046/05/28
"October 03, 2053",2053/10/03
25-07-1988,1988/07/25
2070/07/03,2070.07.03
2084.07.07,2084/07/07
17.12.1966,17/12/1966
"October 06, 2062",2062.10.06
15.07.2067,07.15.2067
04/05/2060,2060-05-04
12.21.2012,2012.12.21
14-06-2082,14/06/2082
1945/10/09,1945-10-09
03.05.2077,05-03-2077
1977-11-29,11/29/1977
09.07.2081,"September 07, 2081"
1997.11.01,01/11/1997
29.07.2060,2060-07-29
2093.03.16,2093/03/16
02.29.1972,29-02-1972
12.31.2095,31-12-2095
27/04/2088,2088/04/27
31.12.2046,31-12-2046
"November 03, 1905",11/03/1905
05.14.1901,05/14/1901
19-03-2077,2077-03-19
02.01.1937,1937-01-02
07/09/2076,09/07/2076
16/11/1903,16.11.1903
22-09-1926,1926/09/22
2039.09.24,09/24/2039
01.31.2006,31/01/2006
2076-10-15,15/10/2076
2088-03-31,"March 31, 2088"
07.18.1978,07/18/1978
1988.08.22,08.22.1988
06.05.1963,05.06.1963
24.04.2070,2070/04/24
1994.04.04,04/04/1994
1948/11/22,22/11/1948
10-03-2083,10/03/2083
03/05/2027,05/03/2027
"June 06, 1921",06.06.1921
11/01/2035,11.01.2035
26/02/1954,1954-02-26
07/05/2088,2088/05/07
"January 28, 1992",28-01-1992
28.10.2004,2004.10.28
07.09.1923,"July 09, 1923"
1961.07.19,07.19.1961
1936-01-23,01/23/1936
19.06.1921,19-06-1921
2077-07-20,20-07-2077
1938-04-02,02/04/1938
02-12-2073,12.02.2073
10.20.1903,20-10-1903
2062-03-12,2062/03/12
06.22.2011,2011/06/22
2073-10-29,29-10-2073
05.06.2067,06.05.2067
"May 30, 2032",2032/05/30
02.14.1983,"February 14, 1983"
03-12-2021,2021.12.03
1924/12/23,23.12.1924
2068-02-17,02/17/2068
"July 25, 2024",2024.07.25
10.11.1999,11.10.1999
1953-11-04,11.04.1953
"August 05, 1919",1919/08/05
06/04/2021,04.06.2021
1920.09.05,09/05/1920
05.25.2038,25-05-2038
12/18/1987,1987/12/18
1992.08.10,"August 10, 1992"
08/25/2059,25.08.2059
22-05-1910,1910/05/22
04/09/2051,2051/09/04
02/08/1998,08.02.1998
2033.01.03,03/01/2033
"February 15, 2089",15.02.2089
2065.10.31,31-10-2065
08.14.1939,1939-08-14
10.10.2057,10.10.2057
1964/10/25,10.25.1964
1903.10.20,"October 20, 1903"
2062.11.12,"November 12, 2062"
"November 04, 2030",11.04.2030
"December 09, 1984",1984.12.09
27-01-1975,27.01.1975
10.08.2068,10-08-2068
11/16/2017,2017-11-16
1975.09.25,09.25.1975
1958/11/19,1958.11.19
10/03/1964,"October 03, 1964"
09.22.2094,2094-09-22
2036.10.19,2036-10-19
24.08.1956,24/08/1956
22.01.2007,01.22.2007
07.28.1998,1998/07/28
"February 27, 2040",27/02/2040
2055.09.14,2055/09/14
08/16/2033,2033/08/16
04/09/2018,2018-04-09
05/02/1937,02.05.1937
2088-09-14,2088/09/14
1979-11-17,17-11-1979
1939-10-15,10/15/1939
1971-09-24,1971/09/24
19-11-1952,19/11/1952
2041-05-26,05.26.2041
10/10/1995,1995.10.10
04.29.1953,29/04/1953
"September 25, 2033",2033.09.25
12/01/2096,"December 01, 2096"
1967-04-10,04/10/1967
03/29/2052,03.29.2052
12.04.1992,1992/04/12
12.03.2083,2083/03/12
10/15/1926,1926/10/15
1972/09/18,18/09/1972
"June 21, 2067",21.06.2067
29/04/2043,"April 29, 2043"
16-12-2048,12.16.2048
1984.11.11,11/11/1984
04/26/1920,26-04-1920
2099.02.01,2099-02-01
23/04/2010,04/23/2010
"July 07, 1901",07.07.1901
1935/12/19,1935.12.19
1953-09-10,10-09-1953
30-12-1948,1948.12.30
2033.07.17,17.07.2033
06-01-2020,01.06.2020
29/06/1909,06/29/1909
26-06-2032,26/06/2032
1995/09/03,1995-09-03
2039.04.11,11-04-2039
2052/08/08,08-08-2052
04/03/1960,"April 03, 1960"
08-06-2030,"June 08, 2030"
1917.08.29,29-08-1917
"March 11, 2003",2003-03-11
2070/07/10,"July 10, 2070"
2056/06/30,"June 30, 2056"
1961.05.02,05.02.1961
"July 25, 2058",07.25.2058
19.08.1908,1908/08/19
17/01/1948,01.17.1948
26.09.2044,09.26.2044
14-09-1978,1978.09.14
24.05.2041,2041.05.24
"November 24, 2014",11/24/2014
06/20/2078,20/06/2078
24.12.1906,1906.12.24
16.02.2083,16/02/2083
1977/06/27,1977-06-27
26/05/1932,05/26/1932
07.07.1941,"July 07, 1941"
25-08-2090,2090/08/25
26.01.1902,1902/01/26
02.11.2004,11/02/2004
26-01-1917,26/01/1917
1931.10.16,10.16.1931
1973.10.01,01.10.1973
2034.11.09,"November 09, 2034"
04-05-1910,1910-05-04
09/06/2026,06.09.2026
1967/08/27,08/27/1967
"October 19, 2037",2037.10.19
2085/11/18,2085-11-18
06-05-2094,2094.05.06
07/22/1964,1964.07.22
2059.09.07,09.07.2059
1996-11-02,1996.11.02
06.22.2008,"June 22, 2008"
03/26/1970,26-03-1970
25-08-2019,2019.08.25
02.11.2095,11.02.2095
2029.10.07,2029-10-07
26.01.2092,26-01-2092
03/08/1994,03.08.1994
01/09/2023,01.09.2023
"April 26, 1934",26/04/1934
03-06-2088,03/06/2088
05.01.1973,"January 05, 1973"
"September 20, 2097",2097.09.20
29-09-2087,2087/09/29
"February 01, 2056",01-02-2056
23/03/2053,23-03-2053
27/06/1916,"June 27, 1916"
05-06-1956,06.05.1956
05.13.2050,13-05-2050
1900/12/25,25-12-1900
2079-10-21,21/10/2079
2088-05-05,2088.05.05
1959.10.14,1959-10-14
1969/07/11,11-07-1969
08/24/1965,1965-08-24
27-01-1948,"January 27, 1948"
2060-02-18,2060.02.18
1999-11-13,"November 13, 1999"
02/08/1974,02-08-1974
1941-07-23,1941.07.23
08/01/2051,2051.01.08
2043-04-20,2043/04/20
2029-03-14,14-03-2029
22.09.1950,1950.09.22
04/20/2093,2093.04.20
2055-04-28,04/28/2055
06/18/2043,2043/06/18
12/08/1952,08-12-1952
2068-10-22,2068.10.22
12.28.2004,"December 28, 2004"
05.05.1924,1924/05/05
"October 18, 1911",18/10/1911
1978.06.29,29/06/1978
08/02/2081,02/08/2081
31-08-2058,2058-08-31
1903.01.16,1903/01/16
08.12.1962,1962.12.08
03.25.1916,25-03-1916
12/12/1945,12-12-1945
"March 06, 1953",03.06.1953
"March 09, 1981",1981/03/09
1903/08/07,1903.08.07
07.01.2050,2050-01-07
"February 21, 2093",2093/02/21
2015-02-16,02.16.2015
26/08/2045,08/26/2045
26-08-2091,08/26/2091
2030-09-02,09/02/2030
1976-09-30,30/09/1976
1986/06/15,06/15/1986
03.27.2036,2036.03.27
03/26/1928,1928-03-26
02/02/1956,1956-02-02
2064.09.06,"September 06, 2064"
1987/05/18,1987-05-18
"March 26, 2028",26/03/2028
2064/10/20,20/10/2064
2073.09.05,05/09/2073
2035/10/08,2035.10.08
2074-03-22,2074.03.22
31-07-1941,31.07.1941
10-01-2014,2014-01-10
"December 01, 2031",12.01.2031
28-07-2090,2090/07/28
1996/06/01,"June 01, 1996"
03.05.1909,05/03/1909
2042.04.22,04.22.2042
16/10/2056,2056-10-16
10/18/2009,2009-10-18
1946-09-27,27/09/1946
2048.05.17,05.17.2048
2094/04/09,09.04.2094
"July 07, 2077",07/07/2077
05/20/2015,2015/05/20
04/04/2000,2000.04.04
1992.04.11,1992/04/11
"March 03, 2036",2036.03.03
1968-12-19,12.19.1968
13/05/1966,1966.05.13
01.12.2069,12-01-2069
01/05/2021,05/01/2021
12.10.2011,2011/10/12
07.30.2036,30.07.2036
12-08-2042,12.08.2042
13.11.2014,11.13.2014
1976-01-17,01/17/1976
"October 14, 2029",14/10/2029
1987.06.26,26/06/1987
15.09.1969,15-09-1969
2005.02.11,"February 11, 2005"
1906.06.20,20-06-1906
13-08-1909,"August 13, 1909"
2037.06.12,12.06.2037
18-01-1909,"January 18, 1909"
1970.01.05,05/01/1970
01/23/2031,23/01/2031
17-10-1909,10.17.1909
1961.04.26,"April 26, 1961"
05.08.2027,05/08/2027
2012.03.22,03/22/2012
08.02.1979,1979/08/02
2098-03-22,22-03-2098
06/05/2030,05/06/2030
"May 07, 2076",07.05.2076
1990/09/10,10.09.1990
"March 05, 2084",03/05/2084
09.27.2072,27/09/2072
1991-03-19,"March 19, 1991"
1926/09/09,"September 09, 1926"
2085-07-01,01/07/2085
1946.12.09,12.09.1946
1965.07.03,"July 03, 1965"
"June 17, 2004",06.17.2004
19/02/2062,2062.02.19
1991/02/19,"February 19, 1991"
05/02/2031,2031-02-05
10-09-1908,1908.09.10
23-03-2029,2029.03.23
2020.03.13,2020-03-13
12.24.1916,12/24/1916
09-09-1943,09.09.1943
10/08/1929,08/10/1929
09/12/2072,2072.09.12
1981.02.13,"February 13, 1981"
28-02-2052,28/02/2052
1957.06.13,06/13/1957
29-07-2056,29/07/2056
1912.05.28,28.05.1912
11.15.1905,15/11/1905
06.26.2067,"June 26, 2067"
"February 13, 2085",02.13.2085
11-06-2013,11.06.2013
"December 27, 2048",2048.12.27
"September 12, 2097",2097.09.12
2028.05.01,2028/05/01
2093-07-29,07.29.2093
24-08-1941,24.08.1941
01/05/2021,05.01.2021
2032.06.03,03-06-2032
08-04-1924,"April 08, 1924"
2050/05/16,"May 16, 2050"
28.10.2090,28/10/2090
2032/09/01,"September 01, 2032"
"October 15, 2002",2002.10.15
06.17.2038,2038-06-17
16-11-1956,"November 16, 1956"
09/06/2060,2060-06-09
11.29.2039,29-11-2039
03/10/2023,10/03/2023
07.01.1946,01/07/1946
1941-07-23,23/07/1941
2061-08-24,24/08/2061
