input,output
04/19/2046,19/04/2046
2068-11-04,04/11/2068
05/13/2098,13/05/2098
19/02/2021,02/19/2021
2057-12-19,12/19/2057
13/06/1913,06/13/1913
07/19/1982,19/07/1982
2091-04-10,10/04/2091
07/11/2012,2012-07-11
05/11/2029,2029-05-11
07/06/1936,06/07/1936
01/08/1929,08/01/1929
2069-11-24,11/24/2069
09/30/2052,2052-09-30
1983-08-26,08/26/1983
07/18/1916,18/07/1916
14/04/1953,1953-04-14
2087-03-04,03/04/2087
03/04/1948,04/03/1948
25/09/2002,2002-09-25
2068-11-14,11/14/2068
1981-03-21,03/21/1981
2055-08-07,08/07/2055
09/20/1925,1925-09-20
09/20/1986,1986-09-20
08/10/1918,10/08/1918
2090-11-20,20/11/2090
1911-07-07,07/07/1911
03/11/1906,1906-11-03
2097-03-29,03/29/2097
2019-04-06,06/04/2019
22/01/1934,01/22/1934
02/06/2095,2095-06-02
22/04/2011,2011-04-22
2098-07-03,07/03/2098
23/04/1931,1931-04-23
01/02/1958,02/01/1958
2002-02-02,02/02/2002
19/07/2003,07/19/2003
03/08/2085,2085-03-08
03/01/2089,2089-01-03
06/20/2000,2000-06-20
10/03/2081,03/10/2081
03/06/1901,1901-03-06
11/27/1904,1904-11-27
01/18/2091,2091-01-18
04/05/2029,2029-05-04
16/01/2026,01/16/2026
1917-08-06,06/08/1917
1996-08-06,06/08/1996
1944-10-06,06/10/1944
2045-09-05,05/09/2045
28/07/1980,07/28/1980
1981-04-14,04/14/1981
23/12/2035,2035-12-23
30/09/1928,1928-09-30
07/08/2054,08/07/2054
07/10/2017,2017-10-07
07/21/2084,21/07/2084
2008-12-14,12/14/2008
1982-08-19,08/19/1982
03/03/1986,03/03/1986
2068-06-27,27/06/2068
26/04/1945,04/26/1945
07/26/2035,26/07/2035
03/20/1921,1921-03-20
10/09/1914,09/10/1914
27/02/1993,1993-02-27
1928-03-21,03/21/1928
03/05/1936,05/03/1936
1973-10-23,10/23/1973
2038-08-28,08/28/2038
12/20/2088,20/12/2088
09/04/2091,04/09/2091
29/03/2055,2055-03-29
09/01/1982,1982-09-01
16/07/2050,2050-07-16
10/31/1953,1953-10-31
2008-05-16,05/16/2008
18/12/1921,12/18/1921
11/05/1902,05/11/1902
07/27/2072,27/07/2072
2012-10-20,10/20/2012
1996-08-24,08/24/1996
2012-01-19,01/19/2012
2050-07-20,07/20/2050
08/08/1902,1902-08-08
03/13/2062,2062-03-13
01/25/1978,25/01/1978
04/01/2056,01/04/2056
11/11/2015,11/11/2015
08/02/2087,2087-02-08
05/11/2054,11/05/2054
2099-11-25,25/11/2099
18/06/1988,06/18/1988
2084-01-22,22/01/2084
11/08/2051,2051-11-08
21/09/1956,09/21/1956
08/06/1999,1999-08-06
11/05/2088,2088-05-11
05/28/1954,1954-05-28
28/07/2044,07/28/2044
02/03/1914,1914-03-02
1984-02-05,02/05/1984
20/12/2044,2044-12-20
02/12/1944,12/02/1944
01/16/1977,1977-01-16
06/27/2039,27/06/2039
17/05/2006,2006-05-17
1955-05-17,05/17/1955
24/09/2079,2079-09-24
08/09/1950,09/08/1950
01/10/1989,1989-01-10
2086-09-22,22/09/2086
1928-03-09,03/09/1928
03/18/1992,18/03/1992
07/02/1908,1908-07-02
1940-09-11,11/09/1940
04/07/1905,07/04/1905
08/20/2084,2084-08-20
11/17/1906,17/11/1906
08/08/2074,2074-08-08
17/04/2034,2034-04-17
07/22/1900,1900-07-22
12/15/2087,15/12/2087
26/06/2077,2077-06-26
24/10/2063,2063-10-24
18/09/1963,1963-09-18
2084-12-16,12/16/2084
06/05/2039,05/06/2039
06/16/2080,16/06/2080
07/15/2013,15/07/2013
2036-08-19,19/08/2036
16/10/2013,2013-10-16
1988-01-30,01/30/1988
2021-06-25,25/06/2021
12/27/1960,27/12/1960
05/27/2035,2035-05-27
05/24/2042,2042-05-24
19/07/2033,07/19/2033
03/04/2052,2052-04-03
07/15/1910,15/07/1910
2070-05-21,05/21/2070
11/24/1993,1993-11-24
20/12/1957,12/20/1957
02/05/1940,05/02/1940
1915-03-22,22/03/1915
1986-07-29,29/07/1986
10/04/1955,1955-04-10
01/10/1901,1901-10-01
1941-04-21,21/04/1941
01/05/2025,2025-01-05
21/08/1952,08/21/1952
01/10/2064,2064-01-10
07/17/2071,2071-07-17
20/09/2012,2012-09-20
05/27/1971,27/05/1971
14/10/1904,10/14/1904
09/07/1945,1945-07-09
1961-08-13,13/08/1961
13/06/1952,06/13/1952
09/01/2026,01/09/2026
20/09/2044,09/20/2044
1967-09-06,06/09/1967
2066-04-19,04/19/2066
1958-05-07,05/07/1958
2051-07-15,07/15/2051
27/10/2078,10/27/2078
2006-01-03,01/03/2006
12/12/2062,2062-12-12
04/03/2065,03/04/2065
24/04/1901,04/24/1901
02/22/1911,1911-02-22
04/13/2018,2018-04-13
2048-02-22,02/22/2048
07/04/2094,2094-07-04
11/30/1988,30/11/1988
1979-02-07,07/02/1979
02/07/1929,1929-02-07
01/07/2063,2063-01-07
25/11/1954,1954-11-25
01/12/2091,12/01/2091
22/04/1916,04/22/1916
10/16/2044,2044-10-16
16/06/1936,06/16/1936
1924-12-04,04/12/1924
1902-02-21,21/02/1902
2096-08-30,30/08/2096
29/12/2091,2091-12-29
09/24/1992,24/09/1992
04/30/1930,30/04/1930
10/28/2075,28/10/2075
1945-01-29,01/29/1945
10/07/1912,1912-10-07
30/03/1917,1917-03-30
1984-06-05,06/05/1984
1908-09-05,05/09/1908
04/10/1916,10/04/1916
03/11/1968,1968-11-03
08/10/1994,1994-08-10
11/06/1959,1959-11-06
2081-05-31,31/05/2081
03/14/1902,14/03/1902
17/02/1933,1933-02-17
01/11/1929,11/01/1929
22/12/1970,1970-12-22
07/21/2097,21/07/2097
12/14/1984,14/12/1984
07/27/2084,27/07/2084
1943-12-24,12/24/1943
2073-07-24,07/24/2073
2069-07-06,06/07/2069
1983-12-23,12/23/1983
05/09/1907,09/05/1907
02/10/1909,10/02/1909
02/05/2072,2072-02-05
2009-03-02,02/03/2009
21/02/1935,02/21/1935
04/08/2022,08/04/2022
30/09/2046,09/30/2046
07/01/2014,01/07/2014
09/11/2058,11/09/2058
12/03/2083,03/12/2083
2075-06-17,17/06/2075
1911-04-26,26/04/1911
24/08/1991,08/24/1991
04/07/2016,2016-07-04
1959-09-27,09/27/1959
1913-02-03,03/02/1913
2015-02-08,08/02/2015
03/17/1918,17/03/1918
24/09/2041,09/24/2041
17/12/2064,12/17/2064
28/01/1900,1900-01-28
03/25/1983,1983-03-25
09/17/1998,1998-09-17
07/06/1915,1915-06-07
02/14/2090,14/02/2090
21/05/2015,05/21/2015
2048-10-17,17/10/2048
11/11/2084,11/11/2084
02/18/2048,18/02/2048
03/14/1919,14/03/1919
08/28/2071,28/08/2071
27/12/2028,12/27/2028
06/25/2080,2080-06-25
02/01/2071,01/02/2071
2030-07-11,07/11/2030
22/10/2062,2062-10-22
27/04/2059,2059-04-27
08/19/2088,2088-08-19
03/15/2026,2026-03-15
09/03/1924,03/09/1924
05/27/2028,2028-05-27
19/04/2013,2013-04-19
09/09/1982,1982-09-09
23/07/1959,1959-07-23
11/30/2055,2055-11-30
04/03/1924,03/04/1924
2043-01-08,08/01/2043
10/22/1900,1900-10-22
1975-12-13,13/12/1975
1903-10-30,30/10/1903
10/03/2009,03/10/2009
06/06/1904,06/06/1904
2027-07-13,13/07/2027
02/03/2092,03/02/2092
1963-01-07,07/01/1963
28/06/1977,06/28/1977
08/07/2071,2071-08-07
12/04/1927,04/12/1927
22/01/1922,01/22/1922
07/16/2026,16/07/2026
30/08/2008,2008-08-30
12/24/1920,24/12/1920
05/09/1955,09/05/1955
02/01/2027,2027-01-02
1949-11-14,14/11/1949
18/04/2050,2050-04-18
1913-04-12,12/04/1913
2054-09-02,09/02/2054
08/20/2056,2056-08-20
02/06/2042,2042-02-06
03/07/2037,2037-07-03
29/04/1984,04/29/1984
06/11/1952,1952-06-11
05/17/2065,17/05/2065
1947-10-24,24/10/1947
12/04/1976,04/12/1976
1992-05-20,05/20/1992
2032-02-15,15/02/2032
2004-08-11,11/08/2004
12/20/2093,2093-12-20
07/11/1942,11/07/1942
09/04/1987,04/09/1987
1993-07-23,23/07/1993
2030-09-14,14/09/2030
21/06/2039,06/21/2039
26/03/2048,2048-03-26
02/28/2090,28/02/2090
05/27/2002,27/05/2002
1989-11-03,03/11/1989
08/12/1979,12/08/1979
19/05/2022,2022-05-19
1997-04-23,04/23/1997
08/08/1994,1994-08-08
30/05/1918,05/30/1918
1968-01-11,01/11/1968
2016-10-01,01/10/2016
1977-09-26,09/26/1977
1943-02-26,26/02/1943
10/02/2090,2090-10-02
1959-02-12,12/02/1959
29/01/2017,2017-01-29
24/01/1989,01/24/1989
12/18/2000,2000-12-18
01/23/2062,23/01/2062
07/13/1910,13/07/1910
12/02/2031,02/12/2031
17/11/1918,11/17/1918
17/10/1972,1972-10-17
1987-02-24,02/24/1987
20/04/1964,04/20/1964
2050-05-31,05/31/2050
04/09/1918,1918-09-04
20/03/1958,1958-03-20
29/10/2049,10/29/2049
1994-06-10,06/10/1994
11/09/1940,09/11/1940
11/04/1908,1908-11-04
12/09/1970,1970-12-09
11/08/2009,08/11/2009
2081-09-20,09/20/2081
1933-10-10,10/10/1933
04/14/1925,1925-04-14
15/11/2083,11/15/2083
1938-12-12,12/12/1938
12/13/1959,1959-12-13
1991-07-12,07/12/1991
1999-12-30,30/12/1999
14/07/2061,2061-07-14
2080-12-03,12/03/2080
16/02/1954,02/16/1954
2021-01-07,01/07/2021
01/09/1985,09/01/1985
15/01/1922,01/15/1922
08/03/2015,03/08/2015
08/02/1955,02/08/1955
1966-07-01,01/07/1966
04/24/1996,24/04/1996
26/02/2069,02/26/2069
1913-09-13,13/09/1913
01/11/2010,2010-11-01
08/30/2003,2003-08-30
2039-06-28,28/06/2039
23/10/1997,1997-10-23
06/26/2009,2009-06-26
29/06/1973,06/29/1973
1936-08-28,28/08/1936
1996-07-10,10/07/1996
02/11/2001,11/02/2001
2008-01-18,01/18/2008
1936-09-24,24/09/1936
10/25/2025,25/10/2025
1918-04-05,05/04/1918
2093-02-03,02/03/2093
03/28/1922,1922-03-28
2066-02-13,02/13/2066
12/04/2011,04/12/2011
12/01/2034,01/12/2034
03/15/2093,15/03/2093
22/05/1913,05/22/1913
07/22/1931,22/07/1931
18/07/2031,07/18/2031
28/09/2048,09/28/2048
1953-06-27,27/06/1953
2000-06-17,06/17/2000
1942-10-20,10/20/1942
2069-10-25,10/25/2069
08/04/2011,2011-04-08
08/02/2026,02/08/2026
2056-01-28,28/01/2056
05/08/2066,08/05/2066
07/29/1929,29/07/1929
2025-03-20,20/03/2025
07/31/2003,2003-07-31
02/02/2080,02/02/2080
26/01/1995,01/26/1995
2067-06-02,06/02/2067
2032-12-06,06/12/2032
02/19/1975,1975-02-19
1935-09-26,09/26/1935
2086-10-28,28/10/2086
08/06/1932,06/08/1932
11/06/1981,1981-11-06
01/13/2001,13/01/2001
04/18/2011,18/04/2011
1979-06-08,06/08/1979
01/12/1996,12/01/1996
06/26/1927,26/06/1927
09/05/2080,05/09/2080
03/06/1901,06/03/1901
17/12/2034,2034-12-17
01/16/2095,16/01/2095
06/14/2098,14/06/2098
2011-05-12,05/12/2011
2087-11-10,11/10/2087
09/14/1935,14/09/1935
10/27/2086,2086-10-27
26/08/1994,1994-08-26
1902-03-12,12/03/1902
2087-02-27,02/27/2087
1946-07-07,07/07/1946
30/12/2061,12/30/2061
26/05/2073,2073-05-26
1932-10-12,10/12/1932
2077-09-24,09/24/2077
03/30/1978,30/03/1978
13/10/1927,10/13/1927
11/06/1982,1982-11-06
10/05/1939,05/10/1939
16/05/2007,2007-05-16
2010-07-27,07/27/2010
2039-08-03,08/03/2039
06/20/1953,1953-06-20
2007-02-11,11/02/2007
1917-10-16,16/10/1917
1992-04-28,28/04/1992
2082-09-15,09/15/2082
26/12/2081,2081-12-26
2047-04-24,24/04/2047
08/12/1961,12/08/1961
24/01/1977,01/24/1977
04/06/1932,1932-06-04
01/02/1950,02/01/1950
02/26/1991,1991-02-26
1994-08-31,08/31/1994
26/11/1991,1991-11-26
1978-08-10,08/10/1978
20/06/2062,2062-06-20
08/18/1997,18/08/1997
03/22/1958,22/03/1958
16/03/1981,1981-03-16
17/03/2098,03/17/2098
06/28/1978,28/06/1978
06/08/1990,1990-06-08
2072-08-17,08/17/2072
05/12/2039,12/05/2039
03/24/1930,1930-03-24
01/20/2027,2027-01-20
2082-01-11,11/01/2082
06/06/2065,2065-06-06
17/08/2006,08/17/2006
1934-03-26,26/03/1934
2049-02-24,24/02/2049
04/20/1943,1943-04-20
12/21/1966,1966-12-21
04/07/1947,07/04/1947
06/11/1951,1951-11-06
09/03/2002,03/09/2002
11/14/1999,14/11/1999
23/04/1932,04/23/1932
2032-03-30,30/03/2032
2056-08-03,03/08/2056
28/11/2049,11/28/2049
12/01/1994,01/12/1994
03/09/2086,2086-09-03
2085-04-18,18/04/2085
2037-05-23,23/05/2037
2060-08-03,03/08/2060
17/03/1931,03/17/1931
02/05/1937,05/02/1937
10/08/1981,1981-08-10
1909-03-30,30/03/1909
2096-03-19,19/03/2096
03/27/2016,27/03/2016
12/02/1903,1903-12-02
07/12/1949,12/07/1949
10/08/2037,2037-10-08
11/09/2042,09/11/2042
27/06/2041,06/27/2041
02/18/2048,18/02/2048
2049-11-16,11/16/2049
18/05/2065,2065-05-18
09/21/1973,1973-09-21
10/09/2041,2041-09-10
09/06/1970,06/09/1970
17/02/2099,2099-02-17
04/04/1939,04/04/1939
26/05/1983,1983-05-26
1946-01-16,16/01/1946
1984-04-11,11/04/1984
03/15/1903,1903-03-15
1958-03-30,30/03/1958
25/11/2078,11/25/2078
2032-02-19,02/19/2032
1996-01-10,10/01/1996
10/12/2066,12/10/2066
09/02/1900,1900-09-02
17/05/1988,1988-05-17
2026-03-17,17/03/2026
1988-08-13,13/08/1988
17/04/1966,1966-04-17
02/28/1990,28/02/1990
2017-09-16,09/16/2017
20/04/1999,04/20/1999
07/02/1905,02/07/1905
02/21/2026,2026-02-21
1937-08-28,08/28/1937
10/06/1988,1988-06-10
2069-03-26,03/26/2069
1903-01-10,10/01/1903
1926-08-23,23/08/1926
18/12/1914,1914-12-18
1924-11-06,11/06/1924
1968-03-26,26/03/1968
11/08/1984,1984-08-11
1903-08-28,28/08/1903
2076-02-24,24/02/2076
04/30/1963,1963-04-30
29/08/2075,2075-08-29
03/07/2009,2009-07-03
13/02/1915,02/13/1915
07/11/2099,11/07/2099
27/02/2074,02/27/2074
1957-07-12,12/07/1957
27/10/1911,10/27/1911
2070-12-10,12/10/2070
05/16/2027,2027-05-16
11/27/2098,27/11/2098
25/12/2082,12/25/2082
1995-11-19,11/19/1995
12/30/1931,1931-12-30
1972-11-13,13/11/1972
15/05/2011,2011-05-15
03/25/2087,2087-03-25
1975-09-25,25/09/1975
1935-11-24,11/24/1935
03/07/2025,07/03/2025
17/01/2044,2044-01-17
17/07/2087,2087-07-17
29/06/1921,06/29/1921
23/03/1958,1958-03-23
03/30/2040,30/03/2040
20/12/2015,2015-12-20
1942-04-18,04/18/1942
2037-06-12,06/12/2037
1956-08-13,13/08/1956
02/20/2040,20/02/2040
12/25/2007,2007-12-25
2031-08-05,08/05/2031
11/07/2075,07/11/2075
19/08/2058,08/19/2058
2040-03-31,31/03/2040
06/08/1971,1971-08-06
10/08/1981,1981-10-08
05/19/1916,1916-05-19
13/01/2029,01/13/2029
1974-01-12,01/12/1974
1964-04-22,22/04/1964
10/29/2032,29/10/2032
1924-11-25,11/25/1924
10/29/1952,1952-10-29
2066-02-07,02/07/2066
02/11/2024,11/02/2024
2043-10-16,16/10/2043
04/04/2044,2044-04-04
03/09/2015,2015-09-03
07/14/1968,14/07/1968
1900-07-26,07/26/1900
09/03/1906,03/09/1906
2006-07-13,07/13/2006
07/06/1958,06/07/1958
04/12/2069,12/04/2069
1900-03-16,03/16/1900
02/07/1973,1973-02-07
29/09/2084,09/29/2084
06/15/1951,1951-06-15
1949-03-18,03/18/1949
01/11/1974,11/01/1974
12/07/2014,2014-07-12
05/10/2027,10/05/2027
09/16/2075,16/09/2075
09/20/1905,20/09/1905
17/07/1978,1978-07-17
11/16/2098,16/11/2098
1999-04-03,04/03/1999
24/12/2060,12/24/2060
16/07/1944,07/16/1944
04/01/2046,01/04/2046
08/07/2028,07/08/2028
12/07/1920,1920-07-12
08/26/1906,26/08/1906
07/12/1936,12/07/1936
11/12/2033,12/11/2033
04/22/2059,22/04/2059
2001-09-03,03/09/2001
05/02/2009,02/05/2009
2091-10-27,27/10/2091
04/16/2087,16/04/2087
1908-06-08,08/06/1908
12/06/1925,06/12/1925
30/05/2042,2042-05-30
1904-01-26,01/26/1904
1964-10-21,10/21/1964
07/06/2095,2095-06-07
14/10/1940,10/14/1940
11/07/1977,07/11/1977
01/17/1927,1927-01-17
06/05/1925,1925-05-06
1975-06-29,29/06/1975
05/02/1922,02/05/1922
05/01/1902,01/05/1902
10/12/2068,12/10/2068
24/07/1985,07/24/1985
02/12/2028,12/02/2028
03/26/2085,26/03/2085
05/07/2036,07/05/2036
20/04/2068,2068-04-20
07/06/2011,2011-07-06
1971-07-08,08/07/1971
12/01/2003,2003-12-01
12/10/2016,10/12/2016
11/03/1962,03/11/1962
2059-02-20,02/20/2059
09/03/2061,03/09/2061
2051-07-20,20/07/2051
12/03/1939,1939-03-12
03/14/2098,2098-03-14
18/12/2055,2055-12-18
08/07/1976,07/08/1976
03/06/1964,1964-03-06
08/29/2037,2037-08-29
01/12/2088,2088-12-01
24/03/1985,1985-03-24
11/10/2067,2067-10-11
07/06/2093,06/07/2093
1923-10-02,02/10/1923
30/04/2087,04/30/2087
1998-01-12,01/12/1998
07/03/2070,03/07/2070
15/09/2030,09/15/2030
01/20/1952,1952-01-20
26/07/2058,2058-07-26
21/04/1968,1968-04-21
1981-06-24,06/24/1981
1915-02-14,14/02/1915
2011-01-25,25/01/2011
29/09/2055,2055-09-29
27/11/1985,1985-11-27
2069-03-04,03/04/2069
01/08/2073,2073-08-01
10/02/1938,1938-02-10
01/02/1984,1984-01-02
12/03/2084,03/12/2084
08/26/1915,1915-08-26
1904-06-26,26/06/1904
12/05/2058,2058-12-05
17/12/1925,1925-12-17
05/09/1931,09/05/1931
01/05/1912,05/01/1912
23/01/2045,2045-01-23
10/23/2017,23/10/2017
09/08/1925,08/09/1925
2074-12-13,13/12/2074
2054-07-26,26/07/2054
03/14/1947,1947-03-14
07/24/1981,24/07/1981
11/11/1952,11/11/1952
2076-11-10,10/11/2076
2036-04-20,20/04/2036
09/07/1924,1924-09-07
06/05/2092,05/06/2092
10/22/1946,22/10/1946
03/20/2093,20/03/2093
2016-07-24,24/07/2016
1917-03-27,03/27/1917
1979-06-11,06/11/1979
07/15/2067,2067-07-15
02/25/1990,1990-02-25
06/13/2056,13/06/2056
10/23/1930,23/10/1930
1976-08-26,26/08/1976
04/23/2092,23/04/2092
04/12/1991,1991-12-04
2079-12-30,12/30/2079
2085-09-26,26/09/2085
06/19/2011,19/06/2011
1929-08-30,30/08/1929
1989-09-04,04/09/1989
07/05/1941,05/07/1941
11/25/2044,2044-11-25
20/01/1903,1903-01-20
08/12/1910,1910-12-08
1913-10-01,01/10/1913
20/08/2019,08/20/2019
1978-11-25,25/11/1978
2076-05-23,23/05/2076
02/05/1994,05/02/1994
11/18/2053,18/11/2053
2027-08-21,21/08/2027
2092-12-24,24/12/2092
1905-05-27,27/05/1905
1933-08-22,08/22/1933
2037-11-14,11/14/2037
07/02/1903,02/07/1903
26/01/2043,01/26/2043
11/23/2099,2099-11-23
01/09/1912,09/01/1912
01/29/2044,2044-01-29
22/12/2037,12/22/2037
01/07/1960,07/01/1960
2060-03-04,03/04/2060
01/03/2080,2080-01-03
07/28/2027,28/07/2027
02/05/2021,2021-05-02
14/07/1927,07/14/1927
2011-02-14,14/02/2011
12/22/2031,22/12/2031
08/03/2038,2038-03-08
1999-06-05,06/05/1999
11/28/1935,28/11/1935
04/26/1995,26/04/1995
10/03/2002,2002-10-03
07/02/2000,2000-02-07
01/13/2066,2066-01-13
2027-07-09,09/07/2027
2050-09-11,09/11/2050
12/12/2071,12/12/2071
08/21/1966,21/08/1966
2036-11-18,18/11/2036
2073-01-06,01/06/2073
2053-10-12,10/12/2053
06/23/1927,1927-06-23
06/19/2020,2020-06-19
13/01/2071,2071-01-13
1925-08-21,08/21/1925
11/30/2053,30/11/2053
2093-06-19,06/19/2093
08/11/2093,11/08/2093
2082-02-24,02/24/2082
02/24/1987,1987-02-24
14/12/2058,12/14/2058
17/11/2071,11/17/2071
07/11/2087,11/07/2087
1909-02-01,01/02/1909
1965-02-07,07/02/1965
10/28/2072,2072-10-28
2064-07-28,28/07/2064
06/04/2024,04/06/2024
2078-02-09,09/02/2078
1977-06-10,06/10/1977
1986-07-03,07/03/1986
2065-05-16,05/16/2065
1988-09-28,09/28/1988
1918-10-16,16/10/1918
09/30/1969,1969-09-30
07/09/2046,09/07/2046
18/05/2016,2016-05-18
2094-01-26,26/01/2094
02/02/1999,02/02/1999
1953-07-27,27/07/1953
06/24/1912,24/06/1912
03/10/2042,10/03/2042
2021-02-26,26/02/2021
10/13/2049,2049-10-13
05/12/1996,12/05/1996
1920-05-21,21/05/1920
12/18/1916,1916-12-18
30/12/1901,1901-12-30
11/21/2024,2024-11-21
29/03/1913,03/29/1913
1986-06-23,23/06/1986
22/06/1971,06/22/1971
12/26/2030,2030-12-26
17/12/2049,12/17/2049
02/08/1917,1917-08-02
12/30/2030,2030-12-30
11/08/2073,2073-08-11
06/21/1915,1915-06-21
23/10/1954,10/23/1954
2030-11-02,02/11/2030
05/25/2018,25/05/2018
2066-10-18,10/18/2066
26/07/2042,07/26/2042
25/05/1988,05/25/1988
08/06/1968,06/08/1968
1922-10-12,10/12/1922
1996-04-13,13/04/1996
18/06/1904,1904-06-18
1938-02-07,07/02/1938
1923-05-22,05/22/1923
03/24/2039,24/03/2039
23/12/1926,1926-12-23
1965-07-24,07/24/1965
26/09/2053,2053-09-26
1915-08-14,08/14/1915
1950-11-15,15/11/1950
08/22/1906,1906-08-22
1965-01-17,01/17/1965
02/23/1906,1906-02-23
2004-07-11,11/07/2004
1986-08-01,08/01/1986
07/24/1920,24/07/1920
06/01/1922,1922-01-06
11/12/2023,2023-11-12
13/09/2055,2055-09-13
08/25/1998,25/08/1998
03/19/2045,19/03/2045
1916-03-31,03/31/1916
2002-07-03,03/07/2002
24/07/2094,07/24/2094
22/10/2083,2083-10-22
15/10/2063,10/15/2063
2078-12-06,12/06/2078
09/01/1980,01/09/1980
10/07/1985,07/10/1985
25/01/1904,1904-01-25
06/17/1905,17/06/1905
25/09/1904,09/25/1904
27/09/1910,1910-09-27
22/02/1903,02/22/1903
07/02/2025,2025-02-07
20/06/2048,06/20/2048
08/14/2035,14/08/2035
2075-05-29,05/29/2075
03/12/1977,12/03/1977
25/07/1987,1987-07-25
1978-04-07,07/04/1978
1963-11-17,17/11/1963
1933-08-01,08/01/1933
2007-12-24,24/12/2007
03/10/2028,2028-03-10
17/10/1909,10/17/1909
11/01/1904,1904-11-01
09/04/1919,04/09/1919
23/12/2005,12/23/2005
01/10/2025,2025-10-01
31/07/1973,1973-07-31
30/03/2026,2026-03-30
01/28/2009,28/01/2009
28/07/1995,1995-07-28
07/12/2042,2042-07-12
1917-04-24,04/24/1917
25/04/1925,1925-04-25
07/10/1960,1960-07-10
01/11/2021,2021-11-01
26/05/2069,05/26/2069
2090-10-15,15/10/2090
05/04/1977,04/05/1977
1936-10-16,10/16/1936
01/11/2050,11/01/2050
01/20/1913,1913-01-20
1967-09-21,09/21/1967
2044-07-30,30/07/2044
1974-05-27,05/27/1974
05/07/2000,07/05/2000
1913-03-20,20/03/1913
09/11/2017,2017-09-11
22/03/1996,03/22/1996
13/04/2065,04/13/2065
1961-06-01,01/06/1961
10/12/2058,2058-12-10
1941-01-06,01/06/1941
06/24/2062,2062-06-24
2051-10-12,10/12/2051
30/08/2014,08/30/2014
09/05/1906,05/09/1906
30/11/2020,11/30/2020
2004-03-25,03/25/2004
2033-10-13,13/10/2033
2070-05-28,28/05/2070
08/30/2074,2074-08-30
18/08/1992,1992-08-18
1964-01-30,30/01/1964
1942-02-09,02/09/1942
2074-11-03,03/11/2074
2021-05-30,05/30/2021
2066-05-03,03/05/2066
12/01/2098,2098-01-12
2030-06-12,06/12/2030
10/11/1994,11/10/1994
21/04/2070,04/21/2070
05/08/2087,2087-05-08
1973-04-10,10/04/1973
01/01/2076,2076-01-01
22/04/1931,1931-04-22
28/05/1916,05/28/1916
17/07/2037,07/17/2037
07/23/1995,23/07/1995
11/14/2030,2030-11-14
16/11/2063,2063-11-16
1976-03-12,03/12/1976
1912-08-30,08/30/1912
2083-12-25,25/12/2083
25/06/2078,2078-06-25
27/07/2023,2023-07-27
2006-10-14,14/10/2006
10/13/1978,13/10/1978
08/03/2022,2022-08-03
03/18/2014,2014-03-18
2081-07-14,07/14/2081
2093-10-01,01/10/2093
2051-08-27,27/08/2051
05/12/1948,12/05/1948
27/08/2002,2002-08-27
09/09/1931,09/09/1931
2015-01-30,01/30/2015
09/10/2027,2027-10-09
2087-12-12,12/12/2087
21/09/2012,09/21/2012
02/12/1920,12/02/1920
16/01/1929,1929-01-16
07/06/1917,1917-06-07
2024-06-14,14/06/2024
1967-11-11,11/11/1967
11/11/1973,1973-11-11
1926-04-06,04/06/1926
04/09/2007,2007-09-04
28/02/1920,1920-02-28
06/18/1970,18/06/1970
12/28/2011,2011-12-28
10/13/2027,2027-10-13
04/18/2051,2051-04-18
11/14/1958,14/11/1958
2028-06-22,22/06/2028
29/02/2056,2056-02-29
04/15/2058,2058-04-15
26/07/1991,07/26/1991
2052-06-26,26/06/2052
2011-08-17,17/08/2011
24/10/1966,1966-10-24
26/01/2032,2032-01-26
17/04/1926,1926-04-17
08/13/2094,13/08/2094
11/10/1968,10/11/1968
06/06/2079,2079-06-06
2096-03-30,30/03/2096
04/18/1967,1967-04-18
14/04/1910,04/14/1910
1927-10-20,20/10/1927
13/05/2061,05/13/2061
1922-05-30,05/30/1922
07/04/1970,1970-04-07
19/12/1967,1967-12-19
10/25/1993,1993-10-25
09/28/1958,1958-09-28
19/07/1956,1956-07-19
1919-10-18,10/18/1919
26/12/1971,12/26/1971
2005-05-13,13/05/2005
2042-05-01,05/01/2042
05/06/2077,2077-05-06
10/03/2006,03/10/2006
2019-06-08,08/06/2019
05/29/1950,1950-05-29
07/19/1937,19/07/1937
01/14/2024,2024-01-14
